log_id,timestamp,api_name,endpoint,request_method,response_code,response_time_ms,request_size_bytes,response_size_bytes,server_name,environment,error_code,timeout_flag,transaction_id
API000011610,2025-09-06 11:49:20,AccountAPI,/api/accounts,POST,504,101,556,7398,SRV023,PRODUCTION,E109,Y,TXN0000017430
API000011615,2024-06-20 14:33:49,AuthAPI,/api/auth,GET,502,946,3479,5792,SRV014,PRODUCTION,E103,N,
API000011618,2023-10-07 09:46:13,CustomerAPI,/api/customers,POST,500,166,364,3839,SRV023,UAT,E100,N,TXN0000001514
API000011631,2025-05-06 14:12:04,NotificationAPI,/api/notifications,GET,500,471,4208,3854,SRV029,PRODUCTION,E107,N,
API000011649,2023-12-29 20:13:23,NotificationAPI,/api/notifications,GET,504,129,405,8697,SRV006,PRODUCTION,E107,Y,TXN0000008732
API000011672,2024-11-04 10:40:41,NotificationAPI,/api/notifications,GET,500,457,2115,1230,SRV027,PRODUCTION,E107,N,TXN0000021336
API000011674,2024-10-28 17:29:13,AccountAPI,/api/accounts,GET,502,21,3230,3496,SRV016,PRODUCTION,E107,N,TXN0000021801
API000011680,2024-09-10 12:26:28,StatementAPI,/api/statements,POST,500,85,3785,4610,SRV009,PRODUCTION,E101,N,
API000011684,2024-06-30 06:19:10,TransactionAPI,/api/transactions,PUT,503,132,4194,7637,SRV022,PRODUCTION,E103,N,
API000011686,2025-08-25 09:12:53,CustomerAPI,/api/customers,PUT,500,158,2141,1568,SRV030,UAT,E107,N,
API000011703,2024-08-29 16:53:59,TransactionAPI,/api/transactions,POST,504,146,3293,2421,SRV022,PRODUCTION,E106,Y,TXN0000014621
API000011704,2024-06-27 22:16:18,KYCAPI,/api/kyc,GET,503,186,2275,9859,SRV012,PRODUCTION,E109,N,TXN0000022203
API000011706,2025-06-03 06:23:02,CustomerAPI,/api/customers,POST,500,234,4930,6274,SRV026,SIT,E105,N,TXN0000014908
API000011717,2024-08-19 21:15:06,TransactionAPI,/api/transactions,POST,500,72,1053,9129,SRV007,PRODUCTION,E101,N,TXN0000014999
API000011728,2023-06-30 18:13:42,CustomerAPI,/api/customers,GET,504,179,2982,3449,SRV015,PRODUCTION,E107,Y,
API000011743,2025-03-17 22:38:43,AccountAPI,/api/accounts,POST,500,213,2656,3093,SRV039,PRODUCTION,E103,N,
API000011758,2024-05-11 10:14:58,TransactionAPI,/api/transactions,POST,502,270,1012,8302,SRV029,PRODUCTION,E109,N,TXN0000024478
API000011763,2023-02-23 10:23:13,AccountAPI,/api/accounts,GET,504,218,3484,1012,SRV016,PRODUCTION,E108,Y,
API000011767,2023-08-26 15:27:41,NotificationAPI,/api/notifications,POST,503,61,1779,8403,SRV009,PRODUCTION,E108,N,TXN0000019919
API000011779,2026-05-21 14:26:53,TransactionAPI,/api/transactions,POST,500,1293,442,8864,SRV010,PRODUCTION,E104,N,
API000011781,2023-11-01 03:48:25,LoanAPI,/api/loans,GET,504,524,4030,7946,SRV027,SIT,E106,Y,TXN0000024683
API000011784,2023-03-24 08:22:15,CustomerAPI,/api/customers,GET,503,95,4228,4424,SRV020,SIT,E102,N,TXN0000006902
API000011792,2023-10-07 23:15:44,AccountAPI,/api/accounts,GET,502,46,4565,8014,SRV007,PRODUCTION,E111,N,TXN0000017435
API000011793,2025-03-30 10:36:05,FraudAPI,/api/fraud,POST,500,90,2847,1060,SRV024,PRODUCTION,E103,N,
API000011822,2024-10-13 20:45:22,AuthAPI,/api/auth,POST,502,893,1003,2105,SRV027,PRODUCTION,E109,N,TXN0000004879
API000011826,2024-04-23 02:14:43,CustomerAPI,/api/customers,POST,504,277,3572,5673,SRV007,PRODUCTION,E102,Y,
API000011838,2025-06-17 04:25:42,AuthAPI,/api/auth,GET,503,87,2061,4132,SRV008,PRODUCTION,E103,N,
API000011848,2023-02-02 01:59:15,CustomerAPI,/api/customers,PUT,500,147,4124,3965,SRV036,PRODUCTION,E109,N,
API000011866,2024-07-19 14:46:47,StatementAPI,/api/statements,POST,503,90,608,8233,SRV009,PRODUCTION,E107,N,
API000011882,2025-10-01 22:48:50,NotificationAPI,/api/notifications,POST,503,176,1585,6977,SRV017,SIT,E102,N,
API000011888,2024-10-16 17:08:12,PaymentAPI,/api/payments,POST,504,461,2715,6943,SRV029,PRODUCTION,E100,Y,TXN0000008408
API000011910,2023-11-29 18:42:39,CustomerAPI,/api/customers,GET,503,78,573,4977,SRV004,PRODUCTION,E103,N,TXN0000021044
API000011919,2023-09-10 01:07:22,CustomerAPI,/api/customers,GET,500,45,393,851,SRV014,PRODUCTION,E103,N,TXN0000015403
API000011933,2024-10-07 07:48:35,KYCAPI,/api/kyc,GET,500,165,733,2027,SRV037,PRODUCTION,E106,N,
API000011942,2023-03-21 20:26:16,NotificationAPI,/api/notifications,GET,500,52,4842,7263,SRV035,PRODUCTION,E104,N,TXN0000013738
API000011943,2023-07-11 01:52:26,FraudAPI,/api/fraud,POST,502,119,2235,9816,SRV017,PRODUCTION,E101,N,
API000011947,2023-08-10 23:34:40,LoanAPI,/api/loans,GET,503,242,1050,1885,SRV032,PRODUCTION,E111,N,TXN0000013487
API000011956,2025-03-22 00:23:35,AccountAPI,/api/accounts,GET,502,220,110,4223,SRV034,PRODUCTION,E104,N,
API000011961,2023-07-01 14:25:39,LoanAPI,/api/loans,PUT,504,78,2777,4405,SRV015,PRODUCTION,E100,Y,TXN0000023220
API000011964,2025-05-10 11:28:46,PaymentAPI,/api/payments,POST,504,128,4245,6772,SRV012,PRODUCTION,E108,Y,
API000011973,2024-07-10 06:39:21,TransactionAPI,/api/transactions,GET,500,60,1058,5814,SRV033,UAT,E107,N,TXN0000024983
API000011976,2024-06-19 08:36:45,StatementAPI,/api/statements,POST,503,45,1209,6223,SRV005,PRODUCTION,E102,N,TXN0000010231
API000011997,2026-01-09 12:54:38,AuthAPI,/api/auth,POST,503,585,1436,5523,SRV020,PRODUCTION,E110,N,TXN0000003061
API000012004,2026-07-07 14:23:29,FraudAPI,/api/fraud,GET,504,723,2647,9175,SRV005,PRODUCTION,E110,Y,
API000012017,2024-11-28 18:52:16,StatementAPI,/api/statements,GET,500,42,2475,9152,SRV022,UAT,E105,N,
API000012025,2024-03-09 01:10:15,AccountAPI,/api/accounts,POST,504,489,637,7092,SRV033,UAT,E106,Y,TXN0000024319
API000012054,2024-01-14 02:32:53,NotificationAPI,/api/notifications,POST,500,146,3746,6510,SRV025,PRODUCTION,E110,N,TXN0000017412
API000012058,2023-03-02 11:49:36,KYCAPI,/api/kyc,POST,500,168,450,1993,SRV035,PRODUCTION,E110,N,TXN0000004941
API000012072,2023-01-31 01:11:57,KYCAPI,/api/kyc,GET,502,133,2657,5342,SRV003,PRODUCTION,E100,N,TXN0000023957
API000012099,2026-07-13 16:29:38,NotificationAPI,/api/notifications,GET,500,98,1449,3402,SRV019,PRODUCTION,E102,N,
API000012103,2025-05-29 13:14:19,AccountAPI,/api/accounts,POST,502,343,2026,882,SRV034,PRODUCTION,E104,N,
API000012104,2026-05-20 19:06:20,TransactionAPI,/api/transactions,GET,500,244,4229,8846,SRV026,PRODUCTION,E103,N,
API000012105,2025-08-21 12:06:18,AccountAPI,/api/accounts,POST,500,28,477,5965,SRV039,UAT,E101,N,
API000012132,2026-05-08 08:02:15,PaymentAPI,/api/payments,POST,502,849,2839,6423,SRV024,PRODUCTION,E102,N,TXN0000015777
API000012147,2024-04-09 19:10:27,FraudAPI,/api/fraud,POST,504,175,1494,3253,SRV035,PRODUCTION,E108,Y,
API000012154,2024-06-22 00:10:23,CustomerAPI,/api/customers,POST,504,1737,3734,1978,SRV020,PRODUCTION,E109,Y,
API000012176,2024-02-23 08:47:28,KYCAPI,/api/kyc,POST,504,149,4761,3341,SRV006,PRODUCTION,E102,Y,TXN0000016231
API000012188,2024-08-16 01:07:26,FraudAPI,/api/fraud,GET,500,21,2163,3484,SRV036,PRODUCTION,E111,N,TXN0000000545
API000012190,2025-07-18 07:00:36,AccountAPI,/api/accounts,GET,500,122,1180,8474,SRV005,UAT,E108,N,
API000012206,2025-11-27 13:38:05,AuthAPI,/api/auth,POST,504,575,3872,9366,SRV032,PRODUCTION,E111,Y,TXN0000009961
API000012207,2023-07-03 09:43:51,TransactionAPI,/api/transactions,GET,500,120,366,5679,SRV035,PRODUCTION,E106,N,TXN0000021179
API000012214,2023-02-06 22:51:30,AuthAPI,/api/auth,GET,502,508,1405,9896,SRV018,PRODUCTION,E107,N,TXN0000006640
API000012224,2024-03-17 09:06:17,KYCAPI,/api/kyc,POST,504,276,102,4831,SRV004,PRODUCTION,E101,Y,TXN0000002134
API000012232,2025-01-31 15:48:42,StatementAPI,/api/statements,GET,500,272,3286,7188,SRV039,SIT,E104,N,
API000012239,2024-10-31 21:40:27,FraudAPI,/api/fraud,GET,503,230,2692,5013,SRV017,PRODUCTION,E102,N,TXN0000014554
API000012245,2023-04-09 17:44:52,KYCAPI,/api/kyc,GET,504,830,2005,9030,SRV002,PRODUCTION,E108,Y,TXN0000011354
API000012270,2024-03-11 09:14:51,AuthAPI,/api/auth,GET,503,158,2660,4627,SRV032,PRODUCTION,E111,N,
API000012273,2023-10-22 16:00:40,TransactionAPI,/api/transactions,GET,502,137,1373,9372,SRV021,PRODUCTION,E110,N,TXN0000019441
API000012279,2024-10-22 21:20:42,AuthAPI,/api/auth,POST,502,140,2959,1665,SRV022,SIT,E110,N,TXN0000024429
API000012281,2026-05-17 08:04:50,TransactionAPI,/api/transactions,POST,500,432,2350,1239,SRV023,PRODUCTION,E105,N,TXN0000006187
API000012305,2025-07-27 10:38:27,KYCAPI,/api/kyc,PUT,500,525,4072,9719,SRV018,PRODUCTION,E109,N,
API000012310,2023-10-25 19:20:07,PaymentAPI,/api/payments,GET,503,117,2947,2265,SRV013,PRODUCTION,E106,N,TXN0000007720
API000012325,2025-12-19 05:24:31,TransactionAPI,/api/transactions,GET,504,221,4046,1374,SRV025,PRODUCTION,E108,Y,TXN0000002021
API000012327,2025-02-17 15:48:27,AuthAPI,/api/auth,POST,504,234,1654,302,SRV012,PRODUCTION,E109,Y,TXN0000008589
API000012346,2026-01-04 16:35:41,FraudAPI,/api/fraud,GET,502,173,3675,4164,SRV037,PRODUCTION,E104,N,
API000012351,2023-12-02 00:09:37,PaymentAPI,/api/payments,PUT,500,190,2232,7394,SRV002,SIT,E108,N,TXN0000017112
API000012361,2023-04-08 03:35:14,NotificationAPI,/api/notifications,POST,500,446,2259,6239,SRV021,UAT,E107,N,
API000012371,2023-05-07 05:10:56,KYCAPI,/api/kyc,POST,503,179,4207,9009,SRV024,PRODUCTION,E105,N,
API000012373,2023-07-18 12:58:29,NotificationAPI,/api/notifications,POST,504,179,1185,7799,SRV013,PRODUCTION,E103,Y,TXN0000024624
API000012380,2025-11-10 18:50:40,StatementAPI,/api/statements,POST,502,186,4457,9409,SRV025,PRODUCTION,E102,N,TXN0000023964
API000012396,2023-11-17 23:58:31,AuthAPI,/api/auth,PUT,500,81,1242,2961,SRV010,PRODUCTION,E109,N,
API000012402,2024-11-11 04:48:38,NotificationAPI,/api/notifications,POST,503,121,757,5951,SRV011,UAT,E108,N,
API000012408,2023-07-23 04:53:32,TransactionAPI,/api/transactions,DELETE,500,278,2159,8606,SRV010,PRODUCTION,E108,N,TXN0000024119
API000012443,2023-03-30 10:55:34,CustomerAPI,/api/customers,PUT,503,31,3346,6722,SRV008,PRODUCTION,E102,N,TXN0000024178
API000012453,2024-07-14 10:11:30,AccountAPI,/api/accounts,GET,503,229,1261,3177,SRV010,UAT,E107,N,TXN0000010999
API000012457,2025-01-28 04:07:54,AccountAPI,/api/accounts,PUT,503,199,1593,8807,SRV012,PRODUCTION,E102,N,
API000012462,2024-10-09 17:42:38,AccountAPI,/api/accounts,POST,504,202,3307,8110,SRV034,PRODUCTION,E102,Y,TXN0000010925
API000012468,2024-09-21 00:00:44,NotificationAPI,/api/notifications,POST,502,358,4213,4149,SRV010,SIT,E105,N,
API000012474,2023-03-10 10:11:20,LoanAPI,/api/loans,PUT,503,116,2562,497,SRV040,PRODUCTION,E102,N,TXN0000007407
API000012479,2026-01-07 18:57:16,AuthAPI,/api/auth,GET,500,362,3164,3839,SRV003,PRODUCTION,E104,N,
API000012490,2026-05-17 20:07:59,PaymentAPI,/api/payments,GET,503,324,3279,3014,SRV012,UAT,E102,N,
API000012501,2023-04-24 09:55:17,StatementAPI,/api/statements,GET,500,78,1594,5451,SRV028,PRODUCTION,E105,N,TXN0000003602
API000012525,2024-10-03 02:28:00,AccountAPI,/api/accounts,GET,504,147,3966,4915,SRV008,PRODUCTION,E106,Y,TXN0000002756
API000012531,2023-08-29 01:28:58,CustomerAPI,/api/customers,POST,500,193,203,8553,SRV018,PRODUCTION,E110,N,TXN0000000038
API000012544,2024-01-03 17:49:09,KYCAPI,/api/kyc,PUT,500,104,1379,4417,SRV015,UAT,E111,N,TXN0000007284
API000012547,2025-05-04 19:11:46,PaymentAPI,/api/payments,GET,500,158,4386,3302,SRV037,PRODUCTION,E108,N,TXN0000016709
API000012567,2025-12-07 09:43:10,KYCAPI,/api/kyc,POST,502,132,2652,3810,SRV020,PRODUCTION,E107,N,TXN0000010489
API000012577,2026-07-01 16:04:29,PaymentAPI,/api/payments,PUT,504,317,1536,6310,SRV036,UAT,E109,Y,TXN0000013351
API000012582,2025-01-30 16:01:51,AuthAPI,/api/auth,POST,504,155,4458,2599,SRV009,PRODUCTION,E100,Y,
API000012590,2023-12-30 09:32:40,LoanAPI,/api/loans,POST,500,275,3616,7582,SRV002,SIT,E109,N,TXN0000002834
API000012604,2023-01-05 02:46:02,AccountAPI,/api/accounts,GET,500,125,1365,8813,SRV018,PRODUCTION,E105,N,TXN0000022794
API000012607,2025-07-17 16:54:44,FraudAPI,/api/fraud,POST,504,73,4545,6486,SRV034,PRODUCTION,E110,Y,TXN0000012585
API000012608,2024-05-23 06:52:36,NotificationAPI,/api/notifications,GET,500,43,1293,8536,SRV025,UAT,E109,N,TXN0000021528
API000012627,2024-07-31 05:15:40,AuthAPI,/api/auth,GET,500,1061,3440,3354,SRV031,UAT,E103,N,TXN0000016961
API000012633,2024-11-06 00:57:00,PaymentAPI,/api/payments,POST,504,112,2029,7703,SRV021,SIT,E106,Y,
API000012640,2023-04-29 13:47:44,CustomerAPI,/api/customers,POST,502,208,2854,6099,SRV019,PRODUCTION,E101,N,TXN0000023330
API000012655,2025-06-14 00:07:41,CustomerAPI,/api/customers,GET,503,72,2902,2163,SRV027,PRODUCTION,E107,N,TXN0000024118
API000012656,2024-01-30 20:55:27,StatementAPI,/api/statements,GET,502,79,1283,8876,SRV007,SIT,E101,N,TXN0000007191
API000012669,2024-03-24 09:39:37,TransactionAPI,/api/transactions,GET,504,174,2832,6539,SRV019,PRODUCTION,E108,Y,TXN0000001772
API000012675,2024-05-23 21:48:37,StatementAPI,/api/statements,POST,503,327,544,3106,SRV034,PRODUCTION,E106,N,TXN0000023646
API000012702,2026-03-27 22:36:00,KYCAPI,/api/kyc,PUT,500,535,4986,2088,SRV008,SIT,E106,N,TXN0000011101
API000012708,2024-05-28 23:41:46,AuthAPI,/api/auth,DELETE,502,182,1046,2765,SRV033,PRODUCTION,E105,N,TXN0000005012
API000012722,2025-11-20 06:35:02,LoanAPI,/api/loans,GET,504,49,4856,9428,SRV014,PRODUCTION,E108,Y,
API000012734,2026-01-15 12:28:01,LoanAPI,/api/loans,GET,502,20,2592,8774,SRV033,PRODUCTION,E103,N,
API000012737,2024-06-06 22:31:44,CustomerAPI,/api/customers,GET,503,312,631,6573,SRV036,PRODUCTION,E107,N,TXN0000021979
API000012753,2023-11-29 14:18:26,FraudAPI,/api/fraud,GET,504,102,703,7668,SRV007,PRODUCTION,E105,Y,TXN0000016998
API000012769,2023-03-01 22:00:11,AuthAPI,/api/auth,GET,500,305,1395,3166,SRV040,PRODUCTION,E110,N,
API000012770,2025-05-20 04:08:10,TransactionAPI,/api/transactions,PUT,504,126,4568,9704,SRV008,PRODUCTION,E102,Y,
API000012772,2026-03-20 23:01:32,AuthAPI,/api/auth,GET,504,202,2319,6414,SRV039,PRODUCTION,E109,Y,
API000012774,2024-02-09 14:10:23,TransactionAPI,/api/transactions,PUT,504,453,835,267,SRV036,PRODUCTION,E106,Y,TXN0000004552
API000012783,2023-08-13 06:53:34,CustomerAPI,/api/customers,GET,500,102,2941,1527,SRV008,PRODUCTION,E108,N,TXN0000013921
API000012784,2025-10-05 10:43:00,FraudAPI,/api/fraud,POST,503,102,269,7818,SRV008,SIT,E109,N,TXN0000009834
API000012787,2024-02-08 16:11:22,PaymentAPI,/api/payments,POST,504,97,262,6951,SRV023,PRODUCTION,E111,Y,TXN0000013318
API000012792,2025-09-25 09:14:56,PaymentAPI,/api/payments,DELETE,504,610,274,388,SRV031,SIT,E108,Y,TXN0000014053
API000012799,2023-12-25 17:39:39,FraudAPI,/api/fraud,POST,504,73,303,4621,SRV032,PRODUCTION,E105,Y,
API000012822,2025-11-01 13:34:49,CustomerAPI,/api/customers,GET,503,216,4697,1614,SRV037,PRODUCTION,E108,N,TXN0000015621
API000012825,2026-01-18 09:27:30,FraudAPI,/api/fraud,GET,503,337,1096,3503,SRV020,PRODUCTION,E103,N,TXN0000013226
API000012835,2024-09-03 08:52:13,TransactionAPI,/api/transactions,GET,502,163,1329,9013,SRV025,PRODUCTION,E110,N,TXN0000009057
API000012844,2026-01-29 22:58:27,AuthAPI,/api/auth,POST,504,262,3255,9117,SRV025,PRODUCTION,E108,Y,TXN0000008840
API000012863,2025-12-05 00:04:10,NotificationAPI,/api/notifications,GET,502,225,334,6553,SRV032,PRODUCTION,E104,N,TXN0000003003
API000012867,2025-11-21 11:05:25,PaymentAPI,/api/payments,GET,502,134,900,212,SRV022,PRODUCTION,E111,N,
API000012874,2023-05-22 18:38:53,FraudAPI,/api/fraud,GET,500,299,3267,3340,SRV010,PRODUCTION,E107,N,
API000012885,2024-06-24 14:41:46,StatementAPI,/api/statements,PUT,502,101,2982,2012,SRV039,UAT,E108,N,TXN0000000413
API000012897,2024-10-17 19:04:10,TransactionAPI,/api/transactions,GET,503,163,3935,7705,SRV020,PRODUCTION,E106,N,TXN0000018094
API000012925,2025-09-02 01:39:29,TransactionAPI,/api/transactions,POST,503,96,1814,8941,SRV037,PRODUCTION,E111,N,
API000012939,2023-03-08 16:23:28,KYCAPI,/api/kyc,POST,504,176,3356,3681,SRV014,SIT,E100,Y,TXN0000021097
API000012947,2025-04-23 10:01:56,TransactionAPI,/api/transactions,GET,500,58,2959,6956,SRV027,PRODUCTION,E107,N,TXN0000015596
API000012948,2026-04-26 00:33:42,TransactionAPI,/api/transactions,GET,500,57,1583,5378,SRV027,SIT,E107,N,TXN0000021819
API000012957,2023-08-28 20:46:58,FraudAPI,/api/fraud,GET,500,27,678,5200,SRV006,PRODUCTION,E111,N,TXN0000018276
API000012960,2025-05-31 12:26:14,AccountAPI,/api/accounts,GET,504,52,4461,291,SRV018,PRODUCTION,E106,Y,TXN0000003923
API000012964,2024-08-02 20:14:35,PaymentAPI,/api/payments,GET,500,111,2005,9299,SRV018,PRODUCTION,E109,N,TXN0000010283
API000012971,2026-02-03 21:48:26,KYCAPI,/api/kyc,PUT,502,47,3595,7145,SRV011,PRODUCTION,E107,N,
API000012983,2026-04-12 07:04:07,CustomerAPI,/api/customers,GET,504,1350,258,6170,SRV009,SIT,E102,Y,
API000013003,2026-02-05 15:40:49,StatementAPI,/api/statements,PUT,504,168,3476,1445,SRV016,PRODUCTION,E103,Y,TXN0000024982
API000013019,2026-06-12 08:40:47,AuthAPI,/api/auth,POST,500,92,4324,9992,SRV008,PRODUCTION,E110,N,TXN0000007000
API000013026,2023-02-01 00:01:14,StatementAPI,/api/statements,POST,500,212,106,280,SRV033,PRODUCTION,E111,N,
API000013031,2023-07-19 15:30:10,AccountAPI,/api/accounts,GET,503,118,4285,6608,SRV003,UAT,E101,N,TXN0000015085
API000013032,2023-10-06 08:48:51,AccountAPI,/api/accounts,GET,500,23,1815,9607,SRV014,UAT,E103,N,
API000013036,2023-05-17 17:22:45,AccountAPI,/api/accounts,POST,500,149,4240,4456,SRV021,PRODUCTION,E103,N,TXN0000023087
API000013041,2023-09-28 17:42:45,NotificationAPI,/api/notifications,GET,502,180,1700,4069,SRV015,PRODUCTION,E106,N,TXN0000008763
API000013049,2025-08-11 06:23:31,StatementAPI,/api/statements,DELETE,500,124,3528,6750,SRV027,PRODUCTION,E107,N,TXN0000009505
API000013065,2025-01-08 03:49:01,LoanAPI,/api/loans,POST,500,85,1114,3338,SRV036,PRODUCTION,E102,N,TXN0000007386
API000013068,2025-02-16 01:17:02,LoanAPI,/api/loans,GET,503,43,3822,5586,SRV007,UAT,E107,N,TXN0000003413
API000013084,2024-11-29 09:19:06,NotificationAPI,/api/notifications,POST,503,262,255,2995,SRV027,UAT,E110,N,TXN0000010354
API000013086,2023-05-15 08:17:16,LoanAPI,/api/loans,PUT,504,173,4167,8805,SRV023,PRODUCTION,E101,Y,TXN0000015648
API000013108,2024-10-22 07:42:38,FraudAPI,/api/fraud,POST,504,123,4364,3148,SRV034,PRODUCTION,E101,Y,
API000013153,2026-04-19 15:44:27,PaymentAPI,/api/payments,GET,504,175,3697,9671,SRV018,PRODUCTION,E103,Y,TXN0000002845
API000013154,2025-08-17 16:46:49,CustomerAPI,/api/customers,GET,500,436,3304,6635,SRV016,PRODUCTION,E111,N,
API000013166,2024-10-05 11:34:23,KYCAPI,/api/kyc,PUT,503,109,2948,9935,SRV005,PRODUCTION,E109,N,TXN0000007029
API000013174,2025-04-28 04:07:54,TransactionAPI,/api/transactions,GET,503,228,2338,8765,SRV026,PRODUCTION,E106,N,TXN0000019407
API000013177,2024-02-05 00:16:55,AccountAPI,/api/accounts,GET,502,178,1125,8832,SRV024,PRODUCTION,E110,N,TXN0000003496
API000013186,2025-07-04 23:12:35,TransactionAPI,/api/transactions,GET,504,224,3085,2491,SRV024,PRODUCTION,E110,Y,
API000013189,2024-09-28 11:19:06,StatementAPI,/api/statements,GET,504,103,471,9374,SRV028,PRODUCTION,E107,Y,
API000013192,2025-03-02 21:19:52,CustomerAPI,/api/customers,GET,502,366,1593,8824,SRV008,PRODUCTION,E101,N,TXN0000017943
API000013228,2025-09-24 08:15:29,PaymentAPI,/api/payments,POST,504,105,2713,276,SRV006,PRODUCTION,E107,Y,TXN0000017443
API000013242,2023-11-01 20:21:32,TransactionAPI,/api/transactions,PUT,500,1063,2564,7918,SRV008,PRODUCTION,E105,N,TXN0000024463
API000013246,2025-01-20 13:16:49,NotificationAPI,/api/notifications,GET,504,361,3554,8937,SRV016,PRODUCTION,E100,Y,TXN0000020768
API000013263,2025-11-20 07:53:58,LoanAPI,/api/loans,POST,503,164,4358,1990,SRV019,PRODUCTION,E100,N,TXN0000014318
API000013268,2023-05-25 13:03:52,PaymentAPI,/api/payments,POST,504,136,3401,5615,SRV020,UAT,E107,Y,TXN0000016151
API000013270,2023-07-08 07:20:09,KYCAPI,/api/kyc,POST,503,374,3648,452,SRV035,UAT,E104,N,TXN0000001830
API000013277,2023-09-22 21:48:41,NotificationAPI,/api/notifications,POST,504,860,1764,4901,SRV010,PRODUCTION,E106,Y,TXN0000016109
API000013286,2024-09-10 18:50:07,StatementAPI,/api/statements,GET,500,197,2841,6281,SRV010,PRODUCTION,E110,N,TXN0000021868
API000013290,2025-08-21 02:52:12,FraudAPI,/api/fraud,PUT,504,95,3765,409,SRV027,PRODUCTION,E104,Y,TXN0000004759
API000013294,2026-01-03 09:20:08,AccountAPI,/api/accounts,PUT,500,312,728,5373,SRV024,PRODUCTION,E100,N,TXN0000002851
API000013314,2023-07-03 18:50:35,StatementAPI,/api/statements,GET,500,580,1809,4281,SRV030,PRODUCTION,E104,N,TXN0000024581
API000013319,2026-02-18 13:39:12,PaymentAPI,/api/payments,GET,503,55,1764,9700,SRV040,PRODUCTION,E101,N,TXN0000001277
API000013321,2024-03-19 19:05:38,AccountAPI,/api/accounts,PUT,500,209,228,2430,SRV004,PRODUCTION,E102,N,TXN0000002152
API000013326,2024-11-02 01:37:34,TransactionAPI,/api/transactions,GET,500,442,1215,3152,SRV011,PRODUCTION,E105,N,TXN0000017285
API000013328,2024-12-19 14:11:26,StatementAPI,/api/statements,DELETE,502,105,3077,6446,SRV038,PRODUCTION,E111,N,
API000013332,2025-09-17 08:58:49,AccountAPI,/api/accounts,POST,503,127,4767,1221,SRV031,PRODUCTION,E102,N,TXN0000011894
API000013345,2025-06-21 17:48:53,AccountAPI,/api/accounts,GET,500,59,1153,1607,SRV004,PRODUCTION,E109,N,
API000013349,2023-05-27 14:04:25,NotificationAPI,/api/notifications,GET,500,113,837,3031,SRV011,PRODUCTION,E106,N,
API000013351,2023-02-24 21:28:51,PaymentAPI,/api/payments,POST,500,463,4906,8820,SRV030,UAT,E106,N,TXN0000021571
API000013354,2025-05-17 08:36:25,NotificationAPI,/api/notifications,GET,500,324,705,534,SRV019,PRODUCTION,E102,N,
API000013361,2024-05-05 13:12:47,FraudAPI,/api/fraud,GET,502,242,3472,6310,SRV004,PRODUCTION,E111,N,TXN0000014508
API000013364,2024-11-29 05:24:48,LoanAPI,/api/loans,POST,500,346,4980,8895,SRV023,PRODUCTION,E111,N,
API000013367,2025-07-17 08:26:17,AuthAPI,/api/auth,POST,504,482,3598,8324,SRV008,PRODUCTION,E103,Y,TXN0000001862
API000013376,2024-03-18 10:28:13,LoanAPI,/api/loans,POST,500,211,4262,5371,SRV005,PRODUCTION,E105,N,TXN0000001952
API000013387,2023-01-24 13:28:21,StatementAPI,/api/statements,POST,502,246,2539,8793,SRV038,PRODUCTION,E104,N,TXN0000005643
API000013397,2025-11-05 01:43:53,AuthAPI,/api/auth,POST,504,98,1736,6765,SRV031,PRODUCTION,E109,Y,TXN0000001589
API000013402,2025-03-23 23:41:26,StatementAPI,/api/statements,GET,504,51,4001,6813,SRV010,PRODUCTION,E111,Y,TXN0000002226
API000013414,2023-02-25 17:58:30,LoanAPI,/api/loans,POST,504,314,1560,3376,SRV007,PRODUCTION,E111,Y,TXN0000018877
API000013466,2026-04-08 23:06:30,AuthAPI,/api/auth,PUT,502,343,3352,2261,SRV019,UAT,E100,N,TXN0000013777
API000013472,2025-11-03 18:31:52,LoanAPI,/api/loans,POST,502,140,4801,6494,SRV031,SIT,E101,N,
API000013485,2025-09-03 16:15:32,CustomerAPI,/api/customers,POST,504,111,1342,4979,SRV026,PRODUCTION,E106,Y,TXN0000016102
API000013487,2023-08-04 17:09:10,KYCAPI,/api/kyc,POST,500,560,3697,6553,SRV004,PRODUCTION,E105,N,TXN0000018749
API000013488,2023-12-09 20:03:37,NotificationAPI,/api/notifications,GET,504,1062,2603,5759,SRV015,PRODUCTION,E107,Y,TXN0000004989
API000013554,2024-04-17 15:26:35,CustomerAPI,/api/customers,POST,502,562,4070,7728,SRV015,PRODUCTION,E102,N,TXN0000010684
API000013555,2026-01-22 08:41:52,KYCAPI,/api/kyc,POST,504,263,2456,3334,SRV034,PRODUCTION,E108,Y,TXN0000009503
API000013556,2023-12-09 23:11:00,LoanAPI,/api/loans,GET,500,263,598,1018,SRV033,PRODUCTION,E109,N,TXN0000011950
API000013582,2025-04-05 09:37:53,StatementAPI,/api/statements,PUT,502,397,1489,2063,SRV029,PRODUCTION,E110,N,TXN0000019305
API000013583,2026-04-04 08:42:35,KYCAPI,/api/kyc,POST,503,1524,3644,4508,SRV009,PRODUCTION,E107,N,
API000013598,2025-01-14 08:57:49,PaymentAPI,/api/payments,GET,503,382,1969,5851,SRV001,PRODUCTION,E110,N,TXN0000023975
API000013599,2025-11-21 07:11:33,KYCAPI,/api/kyc,POST,502,104,3371,4290,SRV038,PRODUCTION,E109,N,TXN0000007098
